Date,Open,High,Low,Close,Volume,Adj Close
11/14/2011,195.15,210,195.1,199.75,2000,103.242
11/11/2011,208.5,211,203.65,206.5,1500,106.73
11/9/2011,211,212,203.4,208.55,2400,107.79
11/8/2011,208.7,213,202.05,207.55,1900,107.273
11/4/2011,208.2,208.2,201.05,203.75,300,105.309
11/3/2011,202.15,207.8,201,205.25,700,106.084
11/2/2011,202.95,206,201.25,202.05,200,104.43
11/1/2011,202.55,205,202.5,202.95,300,104.895
10/31/2011,203.9,208.75,203.55,203.9,1300,105.386
10/28/2011,200.6,211.7,200.6,203.9,600,105.386
10/26/2011,210,210,202.95,206,700,106.472
10/25/2011,205.25,205.25,198.15,200.15,0,103.448
10/24/2011,199,207,199,201.65,2200,104.224
10/21/2011,199.75,201,196.05,197.2,300,101.924
10/20/2011,196.75,200.95,195.6,198.15,600,102.415
10/19/2011,201.6,208,199.05,204.25,2700,105.567
10/18/2011,190.5,203.65,190.5,198.3,2200,102.492
10/17/2011,194.4,194.4,189,190.3,500,98.357
10/14/2011,192.5,192.5,188,188,400,97.169
10/13/2011,192.45,192.5,189,189.1,500,97.737
10/12/2011,192,192,189,191.4,1800,98.926
10/11/2011,191.85,191.9,188.65,191.9,500,99.184
10/10/2011,191.95,191.95,189.1,190.6,1000,98.512
10/7/2011,192.9,192.9,183.5,185.9,1700,96.083
10/5/2011,194,194,185.05,186.25,400,96.264
10/4/2011,190.05,191.45,185,187.65,1200,96.988
10/3/2011,193.95,193.95,188.5,190,0,98.202
9/30/2011,195,196,190.2,192.75,500,99.624
9/29/2011,195,195,190.3,192,700,99.236
9/28/2011,193,195.7,191,192.35,2000,99.417
9/27/2011,192,200,189,192.35,1300,99.417
9/26/2011,196,196,182.6,188.55,1500,97.453
9/23/2011,193,195.75,190.55,194.95,1000,100.761
9/22/2011,201,202,192.2,193.6,1200,100.063
9/21/2011,195.5,200,193,195.85,4400,101.226
9/20/2011,195.05,195.05,192,192.75,1400,99.624
9/19/2011,196,197,191.55,195.45,1900,101.019
9/16/2011,196,196.1,193.6,194.4,2400,100.476
9/15/2011,196.2,196.5,194,194.55,1800,100.554
9/14/2011,208.8,208.8,195.15,195.65,2700,101.122
9/13/2011,201,203.85,201,202.05,900,104.43
9/12/2011,215.95,215.95,199.1,200.45,1200,103.603
9/9/2011,212.5,212.5,201.5,203.75,900,105.309
9/8/2011,205.35,209.8,205.35,207.3,1100,107.144
9/7/2011,206,208.3,204,207.95,2300,107.48
9/6/2011,205.1,209.95,202,206.15,1300,106.549
9/5/2011,205,210,205,209.8,200,108.436
9/2/2011,214,214,205.5,206.35,200,106.653
8/30/2011,209.9,221,203.5,205.05,900,105.981
8/29/2011,214,218,201,206.4,4600,106.679
8/26/2011,206,208.6,199.1,199.6,1500,103.164
8/25/2011,204.1,204.1,201.25,203.75,400,105.309
8/24/2011,212.3,212.3,203,204.85,900,105.878
8/23/2011,212.95,212.95,205.3,209.8,700,108.436
8/22/2011,197.3,214.95,197.3,206.7,2200,106.834
8/19/2011,205,207.8,202,204.55,1500,105.722
8/18/2011,212,212,205,205.35,1000,106.136
8/17/2011,215.05,220,210.35,211.9,600,109.521
8/16/2011,224.95,224.95,215.5,216.25,1000,111.77
8/12/2011,222.4,225,217.15,217.35,400,112.338
8/11/2011,218.8,223,216,219,500,113.191
8/10/2011,222.95,224,219.55,221.1,1200,114.276
8/9/2011,211,225,211,216.8,3500,112.054
8/8/2011,225,225,218,220.4,1200,113.915
8/5/2011,221.8,235,218.1,228.8,3300,118.256
8/4/2011,242,246,228.15,231.3,3500,119.548
8/3/2011,245,255,227,241.1,19400,124.613
8/2/2011,251.1,270,244,253.95,60900,131.255
8/1/2011,240,270,225,240.45,4300,122.727
7/29/2011,240,247,237,245.4,1800,125.253
7/28/2011,247,247,237,240,800,122.497
7/27/2011,241.9,247.9,235,245.45,6300,125.279
7/26/2011,237.25,241.85,235.05,238.35,2400,121.655
7/25/2011,240.5,247,236.2,238.8,5800,121.885
7/22/2011,225.8,242.5,223.5,239.9,6700,122.446
7/21/2011,227.7,228.9,219,220.4,1300,112.493
7/20/2011,227,232,223.2,225.25,2500,114.969
7/19/2011,220,237.1,218.05,225.55,4700,115.122
7/18/2011,215.1,222.7,215.05,219.1,1500,111.83
7/15/2011,222.95,222.95,213.35,214.65,300,109.558
7/14/2011,221,221,210.1,220.7,1400,112.646
7/13/2011,220.9,220.9,210.95,213.6,2600,109.023
7/12/2011,223.95,223.95,212,217.2,2200,110.86
7/11/2011,223,225.3,220,220.1,3700,112.34
7/8/2011,221.25,224,221.1,222.4,2300,113.514
7/7/2011,224,226,223,225.35,1600,115.02
7/6/2011,229,229,220,222.3,1500,113.463
7/5/2011,222.6,229,222.6,227.15,800,115.939
7/4/2011,224,226.25,221.6,223.3,800,113.973
7/1/2011,224.5,224.5,220,223.7,200,114.178
6/30/2011,220,223.45,219,220,1000,112.289
6/29/2011,221.5,221.5,218,218.95,1100,111.753
6/28/2011,222,224.8,218,218.8,2400,111.677
6/27/2011,221,223,215.25,219,1800,111.779
6/24/2011,211.25,225,211.25,218,1800,111.268
6/23/2011,216,222.4,214,219.3,2300,111.932
6/22/2011,216,226.15,216,220.7,2100,112.646
6/21/2011,221.1,226,218,218.55,2100,111.549
6/20/2011,228,228,218,221.25,4100,112.927
6/17/2011,226,229,222,223.1,1300,113.871
6/16/2011,224,228.75,221.5,222.75,1200,113.693
6/15/2011,231.95,231.95,223,223.2,800,113.922
6/14/2011,226.9,231.75,226.9,227.85,1100,116.296
6/13/2011,225.2,225.25,220.05,224.6,1200,114.637
6/10/2011,230.9,230.9,221.4,222.8,2000,113.718
6/9/2011,228.5,231.5,225.65,227.1,2100,115.913
6/8/2011,228.3,228.3,222.55,222.6,400,113.616
6/7/2011,232.5,232.5,220,225,1800,114.841
6/6/2011,226,226,221.05,223.05,2200,113.846
6/3/2011,222.55,229.95,222.55,227.05,100,115.888
6/2/2011,229.95,230,226.05,227.1,500,115.913
6/1/2011,230,230,228.1,229.55,5600,117.164
5/31/2011,233.8,234,226,229.95,3000,117.368
5/30/2011,230,235,226,230.75,6100,117.776
5/27/2011,233.75,233.75,225,225.65,1600,115.173
5/26/2011,230.95,231,227,228.95,300,116.857
5/25/2011,238.9,238.9,228.95,229.9,1000,117.342
5/24/2011,237.4,237.4,232.3,233.1,2800,118.975
5/23/2011,249.95,249.95,241,242.45,300,123.748
5/20/2011,250,251.1,243,245.55,1100,125.33
5/19/2011,244.2,250,244,248,1000,126.581
5/18/2011,242.1,259.5,242.1,248,900,126.581
5/17/2011,259.95,260,252,254.3,900,129.796
5/16/2011,260.05,260.05,251.05,251.25,1200,128.239
5/13/2011,255,265,248.5,259.9,1100,132.654
5/12/2011,251.5,255.5,249,249.85,1300,127.525
5/11/2011,259.9,259.9,252.45,252.45,300,128.852
5/10/2011,259.75,259.9,252.95,253.9,400,129.592
5/9/2011,250,265,248.05,259.85,200,132.629
5/6/2011,271,271,256.05,260.6,1200,133.012
5/5/2011,265.5,272,264.2,265.4,0,135.462
5/4/2011,258.3,279,258.3,269.4,0,137.503
5/3/2011,266.6,278,263.05,264.25,600,134.875
5/2/2011,287.9,287.9,270.15,270.6,1100,138.116
4/29/2011,285,289.9,276.2,277.95,1100,141.867
4/28/2011,285.5,289.45,281.1,284.9,300,145.414
4/27/2011,288,290,284,286.8,1400,146.384
4/26/2011,252.75,287,252.75,282.35,1500,144.113
4/25/2011,279.95,285,278,279.45,1200,142.633
4/21/2011,275,284.95,267.25,280.8,1000,143.322
4/20/2011,278.5,278.5,266,275.75,1100,140.744
4/19/2011,276.1,276.1,266,269.2,800,137.401
4/18/2011,268,276,265,267.1,1500,136.329
4/15/2011,269.95,270,265,267.7,800,136.635
4/13/2011,260,273,258,270.35,2500,137.988
4/11/2011,264.95,264.95,256,261.65,200,133.548
4/8/2011,264,267.45,260,260,500,132.705
4/7/2011,262.15,262.9,260.1,262.55,1200,134.007
4/6/2011,268.7,268.7,260,263.35,300,134.415
4/5/2011,257.8,257.95,252.2,255.1,300,130.204
4/4/2011,256,256.9,251.35,254,700,129.643
4/1/2011,247.6,256,243.5,246.8,2600,125.968
3/31/2011,245.5,264.8,242.35,250.1,2000,127.652
3/30/2011,238,259.5,238,248,600,126.581
3/29/2011,240,247,235.1,238.5,2300,121.732
3/28/2011,244.95,250,233,243.15,1700,124.105
3/25/2011,238,243.8,234.5,239.95,300,122.472
3/24/2011,234,238.5,232,233,1100,118.924
3/23/2011,243.45,243.45,233,234,500,119.435
3/22/2011,233,242,233,240.7,3300,122.855
3/21/2011,244,248.75,235.5,239.1,5700,122.038
3/18/2011,245,245,234.9,241.3,600,123.161
3/17/2011,231,243.95,231,241.75,2400,123.39
3/16/2011,240.8,240.8,227,234,3500,119.435
3/15/2011,233.9,236,231.1,234.85,200,119.869
3/14/2011,238.9,238.9,230.25,230.25,100,117.521
3/11/2011,239,239,232,233.5,200,119.18
3/10/2011,235,239.5,232.3,239.5,5400,122.242
3/9/2011,240,240,236.4,237.05,1200,120.992
3/8/2011,239.95,239.95,231.35,236,1400,120.456
3/7/2011,232.2,239.8,231,231.3,1000,118.057
3/4/2011,231,243.95,231,238.5,3400,121.732
3/3/2011,232.05,249.85,226.05,229.75,100,117.266
3/1/2011,236,241.5,231.05,237.1,1600,121.017
2/28/2011,233,240,233,235.25,500,120.073
2/25/2011,239.95,239.95,231,231.3,200,118.057
2/24/2011,223.5,240.1,205,236.2,9500,120.558
2/23/2011,236.5,259.95,236.5,240.05,600,122.523
2/22/2011,243.55,252.7,243.55,244.5,500,124.794
2/21/2011,246,259.8,240.55,251.05,2600,128.137
2/18/2011,263.75,263.75,254.55,256.15,200,130.74
2/17/2011,254,264,253,258.3,500,131.838
2/16/2011,240.05,257.95,240.05,254.1,600,129.694
2/15/2011,249.5,253,247.05,250.4,300,127.805
2/14/2011,243.7,247.95,240,245.45,500,125.279
2/11/2011,242.8,242.8,228,229.55,700,117.164
2/10/2011,225,235,215.1,230,600,117.393
2/9/2011,240,246.5,223,224.25,1500,114.458
2/8/2011,240.05,249.45,237.05,240.2,600,122.599
2/7/2011,250,255,239.85,244.95,400,125.024
2/4/2011,225,252,225,247.15,2700,126.147
2/3/2011,246.9,246.9,237.55,242.9,600,123.977
2/2/2011,249.95,250,238.5,242.75,1600,123.901
2/1/2011,250.1,257,247,248.85,1300,127.014
1/31/2011,250,264,246,249.05,900,127.116
1/28/2011,264,270.95,248.05,249.55,1000,127.372
1/27/2011,265,275,263,265,1100,135.257
1/25/2011,274,274,264,266.65,900,136.1
1/24/2011,260,279,260,265.95,1100,135.742
1/21/2011,277.9,277.9,270.1,271.75,1200,138.703
1/20/2011,275.25,277,270,271.6,300,138.626
1/19/2011,279.7,279.7,275,275.25,300,140.489
1/18/2011,282.2,290,274,276.3,2000,141.025
1/17/2011,271.15,298.8,271.15,279.7,1100,142.76
1/14/2011,297.1,303.5,295,297.35,1100,151.769
1/13/2011,300,304,298,300,200,153.122
1/12/2011,309.75,309.75,298,299.1,400,152.662
1/11/2011,301,301.45,298.05,298.6,600,152.407
1/10/2011,302,302,295,296.65,1300,151.412
1/7/2011,306.75,306.75,295,299.5,1900,152.866
1/6/2011,305,305,299.05,300.35,800,153.3
1/5/2011,308.85,308.85,302.5,302.5,300,154.398
1/4/2011,305,310,303.75,305.3,1200,155.827
1/3/2011,308,309.85,303.2,303.7,400,155.01
12/31/2010,306,307.95,303,303.4,900,154.857
12/30/2010,308.9,308.9,302.1,306.75,600,156.567
12/29/2010,309,312,304.65,305.25,900,155.801
12/28/2010,300,309,300,308.85,600,157.639
12/27/2010,310,310,300.15,304.1,800,155.214
12/24/2010,307.45,314,291,307.5,9400,156.95
12/23/2010,300.05,315,294.85,304.25,4000,155.291
12/22/2010,297.95,315,285,303.45,7700,154.882
12/21/2010,295.2,299.7,291.1,292.8,500,149.447
12/20/2010,298,298,292,292.9,600,149.498
12/16/2010,304.9,304.9,290.1,291,600,148.528
12/15/2010,312,312,292.05,295.05,2600,150.595
12/14/2010,312.5,312.7,295.05,298.55,1700,152.381
12/13/2010,295,309.5,290.05,294.45,700,150.289
12/10/2010,277.1,308,275,304.8,4700,155.572
12/9/2010,290,300,278,279.6,1800,142.709
12/8/2010,285,299.7,285,291.8,800,148.936
12/7/2010,304,304.25,294.05,295.6,600,150.876
12/6/2010,310,313,301,303.05,1200,154.678
12/3/2010,323,323,302.15,304.9,1800,155.623
12/2/2010,309.95,318.9,305.5,312.7,1500,159.604
12/1/2010,310,317,298,302.8,3100,154.551
11/30/2010,298.9,311,297.1,309.95,3800,158.2
11/29/2010,300,300,293.5,296.3,1500,151.233
11/26/2010,297.1,305,290,290.25,2000,148.145
11/25/2010,306.95,308,300.15,301.65,800,153.964
11/24/2010,316,316,300.25,302.15,3300,154.219
11/23/2010,320,320,303.05,307.5,3700,156.95
11/22/2010,322,329.9,315,318.65,4800,162.641
11/19/2010,331.25,335,317,318.65,6500,162.641
11/18/2010,330.15,361,328,331.2,1000,169.046
11/16/2010,333.3,339.9,330.1,330.15,800,168.51
11/15/2010,342,342,330.7,336.7,1500,171.853
11/12/2010,356.5,356.5,337,338.55,900,172.798
11/11/2010,345.2,355,345,351.8,1700,179.561
11/10/2010,341,353,341,346,2100,176.6
11/9/2010,337,352,336,345.3,1400,176.243
11/8/2010,341.95,342,331.6,335.1,1200,171.037
11/5/2010,339.95,344,338.25,340.95,1200,174.023
11/4/2010,342.65,343.15,330.05,332.5,11800,169.71
11/3/2010,355,357,342.15,345.95,3100,176.575
11/2/2010,352.05,360,346.5,348.9,14500,178.08
11/1/2010,356.1,360,346.1,351.05,4700,179.178
10/29/2010,361,369.85,350.1,355.25,1600,181.321
10/28/2010,366.15,368.9,356,365.6,49700,186.604
10/27/2010,379.95,379.95,367,369.4,2700,188.544
10/26/2010,383,385,374.15,380.1,4700,194.005
10/25/2010,374.95,388.5,365,377.6,22800,192.729
10/22/2010,361.25,384,349.9,372.15,8400,189.947
10/21/2010,340,370,335,359.6,5600,183.542
10/20/2010,336.1,343.9,328.15,335.25,10000,171.113
10/19/2010,349,350,333,336.7,8300,171.853
10/18/2010,355,355.15,345.05,349.85,3500,178.565
10/15/2010,374,374,360,363.65,1500,185.609
10/14/2010,371.55,377.9,365.1,372.7,9000,190.228
10/13/2010,380,398.7,362.25,371.85,31600,189.794
10/12/2010,331,380,328.3,368.9,11900,188.288
10/11/2010,338,338.4,328.6,329.45,1600,168.153
10/8/2010,332.15,341.7,330,331.4,800,169.148
10/7/2010,339.35,339.7,334.1,338.5,3500,172.772
10/6/2010,340,346.95,340,343.05,600,175.095
10/5/2010,356.45,356.45,337,342.65,2500,174.89
10/4/2010,354.8,359.8,346.55,356.75,4600,182.087
10/1/2010,339.8,362,333.2,354.8,5800,181.092
9/30/2010,338.3,343,322,336.15,6300,171.573
9/29/2010,345,345,327.25,327.55,1400,167.183
9/28/2010,325,347,323.5,336.5,3900,171.751
9/27/2010,335,335,321.15,323.45,69000,165.091
9/24/2010,321.25,326.85,318,319.7,4000,163.177
9/23/2010,315,345,314,322.55,700,164.631
9/22/2010,322.25,326.45,320.25,322.1,1000,164.402
9/21/2010,327,344.05,321.75,322.95,3100,164.835
9/20/2010,329.95,332,324.05,326,6500,166.392
9/17/2010,350,350,324.35,326.8,10300,166.8
9/16/2010,329.95,332,322,323,3900,164.861
9/15/2010,332.8,336.95,325.1,327.6,3900,167.209
9/14/2010,335,338.45,331.75,332.8,4200,169.863
9/13/2010,342,343.9,333,334.75,1100,170.858
9/9/2010,342.9,346.9,339.5,341.1,3200,174.099
9/8/2010,329.85,348.8,325,337.1,3600,172.058
9/7/2010,324.05,329.7,324.05,326,2000,166.392
9/6/2010,322.1,329.95,322.1,327.65,800,167.234
9/3/2010,326,330,323.2,323.75,500,165.244
9/2/2010,328,334.9,325,325.4,900,166.086
9/1/2010,324,333,323,328,1700,167.413
8/31/2010,323,325,318.05,322,1500,164.35
8/30/2010,337,337,321,321.55,1700,164.121
8/27/2010,327.95,332.3,326.1,328,1800,167.413
8/26/2010,325.3,327,321.05,322.65,800,164.682
8/25/2010,338.4,338.45,321.05,322.4,1600,164.555
8/24/2010,343,343,327.05,332.15,5800,169.531
8/23/2010,346.95,352.5,340,340.95,2200,174.023
8/20/2010,350,353.9,345.1,347,2000,177.111
8/19/2010,346.25,353.75,345,346.15,900,176.677
8/18/2010,355,355,345.05,346.55,600,176.881
8/17/2010,349.05,354,348.5,350,800,178.642
8/16/2010,361.8,361.85,348,352.05,700,179.688
8/13/2010,368,368,350.05,355.8,3400,181.602
8/12/2010,344,357.95,344,353,400,180.173
8/11/2010,362.35,362.35,352.4,355.9,1400,181.653
8/10/2010,364.95,364.95,353,354.75,300,181.066
8/9/2010,365,365,355,358.55,2100,183.006
8/6/2010,363.5,368.4,360,360.75,1900,184.129
8/5/2010,351.45,366.9,350,361.15,51800,184.333
8/4/2010,365,365,351.15,354.35,1900,180.862
8/3/2010,356.95,358.8,351.1,353.7,1100,180.53
8/2/2010,353.1,361.5,352,357.35,3300,180.862
7/30/2010,353.15,360.5,350,357,1200,180.685
7/29/2010,351.05,359.95,351.05,354.25,600,179.293
7/28/2010,363,363,353,357.2,1800,180.786
7/27/2010,360,363.55,355.1,358.5,500,181.444
7/26/2010,365,368,352.3,355.9,1300,180.128
7/23/2010,365.55,370.85,363,363.45,4500,183.949
7/22/2010,364.6,367.45,354.15,365.35,5100,184.911
7/21/2010,362,363,360,360.7,2000,182.558
7/20/2010,368,372,363.1,366.15,1300,185.316
7/19/2010,365.5,375,363.1,363.65,2100,184.051
7/16/2010,366.1,381.8,366.1,372.4,3600,188.479
7/15/2010,366.5,375,360.1,373.1,1300,188.833
7/14/2010,360,371.9,360,361.4,3400,182.912
7/13/2010,378.35,378.35,362,367.7,2500,186.1
7/12/2010,371,376,370.1,372.6,3700,188.58
7/9/2010,390,390,370.05,371.9,3500,188.226
7/8/2010,378,390,378,384.45,6000,194.578
7/7/2010,377,387,370.65,383.95,6600,194.325
7/6/2010,378.4,382,370.5,379.2,4600,191.921
7/5/2010,376.65,381.95,349.95,371.65,5700,188.1
7/2/2010,342.05,382,342.05,376.65,14300,190.63
7/1/2010,355,364,341.95,349.45,9600,176.864
6/30/2010,324,352,324,349.45,6100,176.864
6/29/2010,317,325,317,322.9,2400,163.426
6/28/2010,326,327.65,320.3,322.65,700,163.3
6/25/2010,321.65,331,320,324.1,900,164.034
6/24/2010,324.95,328.6,321.1,322.45,1200,163.199
6/23/2010,327,328.7,323.5,325.1,1200,164.54
6/22/2010,332,333,326,327.1,3000,165.552
6/21/2010,334.95,335,325,328.55,1100,166.286
6/18/2010,327.9,338.75,323.2,335.6,7500,169.854
6/17/2010,332.9,332.9,318,322.1,3400,163.021
6/16/2010,316.65,320,314.05,316.9,3300,160.39
6/15/2010,320,320.25,313,315.7,6000,159.782
6/14/2010,325,325,315,322.3,7100,163.123
6/11/2010,335,335,321,321.85,1800,162.895
6/10/2010,322.05,326.95,320,322.4,900,163.173
6/9/2010,327,327,320.25,321.05,800,162.49
6/8/2010,333.5,333.5,325.1,326.9,800,165.451
6/7/2010,320,329.5,320,325.3,4000,164.641
6/4/2010,322.6,333,322.6,327.8,4300,165.906
6/3/2010,325,336,322.4,329,3600,166.514
6/2/2010,325.55,329.6,321,322.45,1700,163.199
6/1/2010,337,339,324,327.2,1200,165.603
5/31/2010,344,344,330.15,331.75,1700,167.905
5/28/2010,338,341.1,333,335.95,1200,170.031
5/27/2010,332.05,335.5,327,329.25,1100,166.64
5/26/2010,338.85,338.85,329,330.2,5500,167.121
5/25/2010,333.15,336.5,326,328.45,2400,166.235
5/24/2010,347.75,348,336.75,339.8,2900,171.98
5/21/2010,335,337.95,331,332.5,2200,168.285
5/20/2010,354.9,354.9,338,339.05,2200,171.6
5/19/2010,352,364,343,345.5,4900,174.865
5/18/2010,360.05,366.9,353.5,356.1,3600,180.229
5/17/2010,357.9,374,342.6,360.05,10000,182.229
5/14/2010,362.05,367.95,354,356.4,1900,180.381
5/13/2010,376,379.25,360,365,3600,184.734
5/12/2010,394,394,366,369.4,1500,186.961
5/11/2010,370.5,381,370.5,371.75,2600,188.15
5/10/2010,378.8,378.8,368.5,371.7,3700,188.125
5/7/2010,369.8,375,361.15,368.4,5100,186.455
5/6/2010,382,385,375,379.35,1800,191.997
5/5/2010,372.25,386.95,365.55,380.75,12800,192.705
5/4/2010,400.85,402,380.5,381.75,8100,193.211
5/3/2010,395,409.95,389,393.45,30500,199.133
4/30/2010,373.9,385,366,379.75,3500,192.199
4/29/2010,367.95,375,365.5,369.15,2500,186.834
4/28/2010,377.45,377.5,361,361.6,8600,183.013
4/27/2010,385,385,369,373.05,3700,188.808
4/26/2010,400,402,376.1,382.85,6200,193.768
4/23/2010,371,400,360.5,387.75,15200,196.248
4/22/2010,353,371,344.5,369.7,12300,187.113
4/21/2010,359,374,350.1,352.3,20700,178.306
4/20/2010,333,367.3,333,354.05,38500,179.192
4/19/2010,325.2,334,325.1,332.95,2300,168.513
4/16/2010,338,338,325.4,329.3,1000,166.665
4/15/2010,339,339,318.25,331.9,10900,167.981
4/13/2010,337.5,342.1,332,333.95,4300,169.019
4/12/2010,347.95,347.95,332.55,334.45,2200,169.272
4/9/2010,337,337,332,332.95,1800,168.513
4/8/2010,341,341,335.05,337.3,1200,170.714
4/7/2010,349,349,325.05,343.5,4700,173.852
4/6/2010,345,351,345,345.7,2500,174.966
4/5/2010,349,359,344.3,351.9,20400,178.104
4/1/2010,333.95,354.9,324.4,343.05,60700,173.625
3/31/2010,319,327,315,323.35,6600,163.654
3/30/2010,317.4,328.05,317.4,319,1300,161.452
3/29/2010,326.55,330.5,315.5,317.8,1900,160.845
3/26/2010,316.8,328.9,316.1,326.75,7700,165.375
3/25/2010,319.5,321.95,313,315.6,3600,159.732
3/23/2010,316,322.5,315.1,320.1,1300,162.009
3/22/2010,315.1,323.95,315.05,319.4,1400,161.655
3/19/2010,316.05,324,316.05,317.7,2200,160.794
3/18/2010,318.5,321.9,316.1,317.15,1200,160.516
3/17/2010,322,330,318,318.7,36600,161.301
3/16/2010,323,327.9,322,322.5,1100,163.224
3/15/2010,328.95,332.95,320,321.5,2000,162.718
3/12/2010,319.25,333,313.15,322.5,4000,163.224
3/11/2010,330.9,330.9,321,321.3,3900,162.616
3/10/2010,324.1,336.95,324.1,327.85,4500,165.932
3/9/2010,340,340,326,327.7,4600,165.856
3/8/2010,347.9,347.9,333,334.55,3500,169.323
3/5/2010,350,359.5,335.1,339.8,10800,171.98
3/4/2010,324,351,321,347,28300,175.624
3/3/2010,330.8,333,323.55,324.5,3800,164.236
3/2/2010,323,332,316.25,328.45,10700,166.235
2/26/2010,314,320.95,308.05,315.9,5100,159.883
2/25/2010,323,323,310.6,313.15,2200,158.492
2/24/2010,312.95,318,309.55,316.7,5000,160.288
2/23/2010,313.05,323.85,311.35,313.1,8900,158.466
2/22/2010,300,323,300,318.8,25800,161.351
2/19/2010,315,320,313,314.35,6300,159.099
2/18/2010,325.95,325.95,314.5,314.75,6900,159.301
2/17/2010,308,348.9,308,322.1,128200,163.021
2/16/2010,305.3,313,303,312.2,4000,158.011
2/15/2010,324.8,324.8,305.7,310.4,1900,157.1
2/11/2010,315.6,319.85,310.25,311.4,1000,157.606
2/10/2010,328.9,333,313.3,314.5,1500,159.175
2/9/2010,319.95,319.95,312,316.8,1000,160.339
2/8/2010,333,333,312,316.5,1000,160.187
2/5/2010,296,321,296,315.35,5500,159.605
2/4/2010,328.1,338.95,325,326.35,5300,165.172
2/3/2010,343,343,330.1,336.9,9300,170.512
2/2/2010,321,349,321,334,22500,169.044
2/1/2010,305,332.9,296,324,9300,163.983
1/29/2010,280,304,268,300.6,15300,152.14
1/28/2010,296,298.95,280.1,285.75,5800,144.624
1/27/2010,305,314.8,284.1,289.25,8800,146.395
1/26/2010,308.9,308.9,308.9,308.9,0,156.341
1/25/2010,339,339,306,308.9,7600,156.341
1/22/2010,308.05,325,305,319.45,9400,161.68
1/21/2010,337.3,340,321.1,323.5,18100,163.73
1/20/2010,340,343,323,339.5,24500,171.828
1/19/2010,323,364.7,322,339.1,57300,171.625
1/18/2010,320,321,314.95,318.95,5000,161.427
1/15/2010,323,327,318,318.25,13700,161.073
1/14/2010,314.9,325.75,311,321.6,41300,162.768
1/13/2010,318.9,320.95,306,310.1,13000,156.948
1/12/2010,315,326,305.1,319.85,41200,161.883
1/11/2010,292,318,292,312.05,144700,157.935
1/8/2010,301,305,286,288.95,13500,146.243
1/7/2010,302.9,311,292.15,298.1,20700,150.874
1/6/2010,280,301,280,297.4,44200,150.52
1/5/2010,274,281.95,268.25,278.4,20100,140.904
1/4/2010,262.05,278.95,262.05,270.5,9400,136.906
1/1/2010,270,270,270,270,0,136.652
12/31/2009,273,273,267.05,270,3000,136.652
12/30/2009,269.5,272,268,268,2800,135.64
12/29/2009,272.05,274.8,268,270.65,2800,136.981
12/28/2009,271.7,271.7,271.7,271.7,0,137.513
12/25/2009,271.7,271.7,271.7,271.7,0,137.513
12/24/2009,271.15,274,263.1,271.7,5600,137.513
12/23/2009,267.6,273.85,262,268.35,9000,135.817
12/22/2009,262,272,262,266.15,12600,134.704
12/21/2009,259.9,262,250.2,259,4800,131.085
12/18/2009,246.2,257.9,245,255.3,7000,129.213
12/17/2009,243.05,250,243,248.65,3400,125.847
12/16/2009,249.95,249.95,242,244,1700,123.493
12/15/2009,250.05,260,245.5,247.85,5000,125.442
12/14/2009,261.5,262,247,250.5,5000,126.783
12/11/2009,257.5,263,257.5,258,2900,130.579
12/10/2009,252,262,252,258,2500,130.579
12/9/2009,256.5,260,255.05,256.55,4000,129.845
12/8/2009,261.65,269.9,260,263.75,4100,133.489
12/7/2009,267.95,278,259,261.25,5900,132.224
12/4/2009,260,268,260,265.7,7500,134.476
12/3/2009,255,264,255,263.7,3400,133.464
12/2/2009,258,265,250.15,255.6,6200,129.364
12/1/2009,238.05,254.9,238.05,250,11300,126.53
11/30/2009,233,244,233,239.7,1000,121.317
11/27/2009,244.7,249,228,241.15,4200,122.051
11/26/2009,248.1,249.95,243.6,245.45,2600,124.227
11/25/2009,250.95,256,247,248.2,4500,125.619
11/24/2009,240,250.05,236.5,247.7,11600,125.366
11/23/2009,234.75,241.75,230,240.2,5100,121.57
11/20/2009,234.1,234.1,228.65,229,3700,115.902
11/19/2009,235.05,240,234.4,236.2,2900,119.546
11/18/2009,233.25,237.9,233.25,235.15,1800,119.014
11/17/2009,240,241.8,236,236,1700,119.444
11/16/2009,243,246,237.3,238.1,2900,120.507
11/13/2009,233.65,249.8,230,235.1,7000,118.989
11/12/2009,241.95,242,232.1,232.1,1200,117.471
11/11/2009,239,243.65,237.25,238,1600,120.457
11/10/2009,238.9,246,235,240.35,10600,121.646
11/9/2009,227,235.95,222,233.85,4900,118.356
11/6/2009,223.1,224.7,215.5,221.4,7400,112.055
11/5/2009,230,230,218.65,220.95,4400,111.827
11/4/2009,231,233.7,220,223.2,4700,112.966
11/3/2009,225.1,256,224.1,231,7100,116.914
11/2/2009,222,222,222,222,0,112.359
10/30/2009,237.9,237.9,222,222,3700,112.359
10/29/2009,227,227,216,225,1100,113.877
10/28/2009,214,228.1,210.8,223.5,4500,113.118
10/27/2009,238,238,219.5,222.45,6600,112.586
10/26/2009,253.8,253.8,237.05,240.3,1500,121.621
10/23/2009,255,259.5,242,242.55,3600,122.759
10/22/2009,256.5,258.9,245,250.25,3000,126.657
10/21/2009,265,265.9,257.2,260.55,3800,131.87
10/20/2009,275,275,263,264.35,3100,133.793
10/19/2009,267,267,267,267,0,135.134
10/16/2009,260.9,273,260.9,267,6600,135.134
10/15/2009,263.9,302,257,279,20200,141.208
